ReviewID,Churn,Name,Longevity,TypeTravel,RoomType,RewardPoints,Comfort,ReceptionSchedule,FoodDrink,Location,Wifi,Amenities,Staff,OnlineBooking,PriceQuality,RoomSpace,CheckOut,Checkin,Cleanliness,BarService,Average,Age,Gender,label_reviews,label_categoric,final_label
9194,nochurn,Mr. David Martin,yes,business,double,6071,4,5,5,5,4,4,4,4,5,5,2,2,2,4,3.9285714285714284,37.0,M,2,3,23
9195,churn,Ms. Veronica Mccormick,yes,business,single,5806,3,2,3,2,3,3,3,3,4,2,3,4,3,3,2.9285714285714284,24.0,F,0,0,00
9196,nochurn,Mr. David Wilkins,yes,business,single,5979,1,1,2,1,4,5,4,5,5,5,5,5,5,3,3.642857142857143,39.0,M,1,3,13
9197,nochurn,Ms. Vanessa Carter,yes,leisure,double,4433,5,1,5,3,5,2,2,3,5,4,4,2,4,2,3.357142857142857,54.0,F,2,1,21
9198,nochurn,Ms. Katherine Ward,no,business,double,5451,4,0,4,4,2,4,2,2,4,5,4,4,4,2,3.2142857142857144,25.0,F,0,0,00
9199,nochurn,Mr. Juan Taylor,yes,business,single,3218,4,4,4,4,3,3,3,3,3,2,5,5,5,3,3.642857142857143,24.0,M,2,3,23
9200,nochurn,Mr. Daniel Ramirez,yes,leisure,double,5339,0,3,0,5,5,0,5,5,2,4,4,2,4,5,3.142857142857143,67.0,M,1,3,13
9201,nochurn,Mr. James Owens,yes,business,single,6227,4,4,4,4,2,5,4,4,4,4,4,4,4,5,4.0,61.0,M,2,3,23
9202,churn,Mr. Phillip Smith,yes,business,single,4997,3,5,5,5,3,3,3,3,4,5,3,2,4,3,3.642857142857143,26.0,M,2,2,22
9203,nochurn,Ms. Alicia Sullivan,yes,business,single,6584,5,5,5,5,2,5,5,5,5,5,5,3,5,3,4.5,47.0,F,2,1,21
9204,nochurn,Mr. Richard Frey,yes,business,single,4781,2,2,2,2,4,5,4,4,4,5,4,5,5,4,3.7142857142857144,31.0,M,1,3,13
9205,nochurn,Ms. Tammy Washington DVM,yes,business,double,6902,5,4,4,4,3,3,4,3,3,5,3,2,3,1,3.357142857142857,53.0,F,2,1,21
9206,nochurn,Ms. Amber Macias,yes,leisure,double,6576,1,1,2,1,4,2,4,4,4,4,4,2,4,2,2.7857142857142856,58.0,F,1,1,11
9207,nochurn,Ms. Julie Stephens,yes,business,single,3752,3,3,5,3,5,5,5,5,5,5,5,5,5,5,4.571428571428571,45.0,F,2,1,21
9208,nochurn,Mr. Lee Lawrence,yes,business,single,2688,4,4,4,4,5,5,5,5,3,4,5,4,4,5,4.357142857142857,30.0,M,2,3,23
9209,nochurn,Ms. Amy Hinton,yes,business,suite,5230,5,5,5,5,5,5,3,5,3,5,3,4,5,5,4.5,23.0,F,2,1,21
9210,churn,Mr. Dean Moore,yes,leisure,double,5967,2,4,2,3,5,2,5,5,4,4,4,4,3,5,3.7142857142857144,47.0,M,1,2,12
9211,churn,Ms. Deborah Henderson,no,business,double,5386,4,1,4,3,2,4,2,2,2,3,3,1,4,2,2.642857142857143,31.0,F,0,0,00
9212,nochurn,Ms. Carolyn Malone,yes,business,single,4369,5,5,5,5,5,5,5,5,3,5,4,5,5,5,4.785714285714286,28.0,F,2,1,21
9213,churn,Ms. Nancy Mendoza,no,business,double,4928,3,2,2,2,2,2,2,2,3,4,3,5,5,2,2.7857142857142856,29.0,F,0,0,00
9214,churn,Mr. Joseph Burton,yes,business,single,6915,2,1,4,1,4,2,2,3,3,3,2,2,3,3,2.5,61.0,M,0,2,02
9215,nochurn,Ms. Lisa Richardson,no,business,single,4536,5,5,5,3,4,5,3,4,5,5,5,3,5,4,4.357142857142857,28.0,F,2,0,20
9216,churn,Mr. Aaron Sanchez,no,business,double,4666,3,3,3,3,1,3,1,1,1,1,3,1,3,1,2.0,26.0,M,0,0,00
9217,churn,Ms. Mary Kim,yes,business,suite,5950,4,1,1,1,3,3,3,4,4,4,4,2,4,1,2.7857142857142856,45.0,F,1,0,10
9218,nochurn,Mr. Edward Mckay,yes,leisure,double,4338,0,5,0,3,4,0,4,4,5,4,4,4,3,4,3.142857142857143,38.0,M,1,3,13
9219,churn,Mr. Charles Adkins,no,business,double,5671,1,0,1,4,2,1,2,2,3,5,5,5,4,2,2.642857142857143,24.0,M,0,0,00
9220,churn,Mr. Curtis Bradley,yes,business,double,5833,2,3,3,3,2,2,2,2,4,4,3,3,3,2,2.7142857142857144,66.0,M,0,2,02
9221,churn,Mr. Justin Wilson,yes,leisure,double,3604,1,4,1,3,1,3,3,3,4,1,2,3,2,3,2.4285714285714284,63.0,M,0,2,02
9222,nochurn,Mr. Mark Ward,yes,business,double,5453,5,3,3,3,5,5,5,5,1,2,1,2,5,5,3.5714285714285716,40.0,M,2,3,23
9223,churn,Ms. Amy Robertson,no,business,double,5469,1,3,1,3,2,1,2,2,1,5,4,4,3,2,2.4285714285714284,29.0,F,0,0,00
9224,churn,Mr. David Vang,yes,leisure,double,5671,2,4,2,4,2,2,2,2,5,5,4,5,4,2,3.2142857142857144,39.0,M,0,2,02
9225,nochurn,Mr. Chris Brooks,yes,business,single,5123,1,1,1,1,4,4,4,4,4,4,4,4,4,5,3.2142857142857144,41.0,M,1,3,13
9226,nochurn,Ms. Kimberly Williams,yes,business,single,6454,1,1,1,1,5,4,4,5,5,5,5,4,5,4,3.5714285714285716,45.0,F,1,1,11
9227,churn,Mr. Chad Jones,yes,leisure,double,5313,2,1,2,4,3,2,3,3,4,4,3,3,3,3,2.857142857142857,26.0,M,0,2,02
9228,churn,Mr. Christopher Davis,yes,leisure,double,4749,1,3,1,2,5,1,5,5,1,2,3,1,2,5,2.642857142857143,23.0,M,1,2,12
9229,churn,Ms. Patricia Wall,yes,leisure,double,6640,4,4,3,2,3,4,5,4,4,3,4,5,4,3,3.7142857142857144,52.0,F,2,2,22
9230,churn,Ms. Crystal Calderon,no,business,single,5164,2,2,2,1,3,2,3,3,4,2,5,3,4,3,2.7857142857142856,66.0,F,1,0,10
9231,churn,Ms. Ariel Brown,yes,business,single,5186,4,4,4,4,1,3,2,4,4,4,4,3,4,4,3.5,48.0,F,2,0,20
9232,churn,Mr. Anthony Watson,yes,leisure,double,5338,1,1,1,4,3,1,3,3,3,5,3,2,4,3,2.642857142857143,42.0,M,1,2,12
9233,churn,Mr. Jason Ramirez,no,business,double,5530,3,0,3,5,4,3,4,4,5,1,3,5,3,4,3.357142857142857,66.0,M,1,0,10
9234,nochurn,Ms. Melanie Owens,yes,business,single,5968,3,3,2,3,3,5,4,4,4,4,4,4,4,4,3.642857142857143,52.0,F,2,1,21
9235,churn,Ms. Jackie Wolfe,yes,leisure,double,6760,4,3,4,3,4,1,1,5,5,4,1,3,5,5,3.4285714285714284,54.0,F,2,2,22
9236,nochurn,Mr. William Owens,yes,business,single,6736,2,2,3,2,5,5,4,5,5,5,5,4,5,5,4.071428571428571,40.0,M,1,3,13
9237,nochurn,Ms. Cynthia Bell,yes,leisure,double,5028,5,2,2,2,5,5,5,5,2,3,1,1,4,5,3.357142857142857,45.0,F,1,1,11
9238,nochurn,Mr. Adam Alvarez,yes,business,single,5354,2,2,2,2,5,5,5,4,4,4,4,3,4,3,3.5,40.0,M,1,3,13
9239,nochurn,Ms. April Higgins,yes,leisure,double,6750,3,3,3,3,3,5,5,5,5,5,5,3,5,4,4.071428571428571,62.0,F,2,1,21
9240,nochurn,Ms. Regina Lopez,yes,business,single,5477,3,3,3,3,5,5,4,2,2,2,2,3,2,4,3.0714285714285716,68.0,F,0,1,01
9241,nochurn,Ms. Mary Perez,yes,business,single,1792,3,3,3,3,5,5,5,5,3,4,5,5,4,5,4.142857142857143,32.0,F,2,1,21
9242,nochurn,Mr. Zachary Barry,yes,business,double,4337,4,3,3,3,4,4,4,4,2,4,2,2,3,4,3.2857142857142856,44.0,M,2,3,23
9243,nochurn,Ms. Vanessa Barber,yes,business,double,4786,5,3,3,3,5,5,5,5,3,5,1,3,3,5,3.857142857142857,39.0,F,2,1,21
9244,nochurn,Mr. Stephen Hartman,yes,business,double,5456,4,3,3,3,4,4,4,4,2,1,4,5,3,4,3.4285714285714284,37.0,M,2,3,23
9245,churn,Ms. Anna Pearson,yes,business,double,5669,3,4,4,4,3,2,3,3,1,5,3,2,3,3,3.0714285714285716,41.0,F,0,0,00
9246,churn,Ms. Elizabeth Watkins,yes,leisure,double,5038,4,4,4,3,3,4,3,3,3,2,5,5,4,3,3.5714285714285716,36.0,F,2,2,22
9247,nochurn,Ms. Janice Hudson,yes,business,single,3998,2,2,2,2,3,4,5,3,3,4,3,4,3,4,3.142857142857143,43.0,F,1,1,11
9248,churn,Mr. Michael Torres,yes,business,double,5541,3,2,3,2,3,3,3,3,3,2,3,2,3,3,2.7142857142857144,44.0,M,0,2,02
9249,churn,Ms. Alexandra Trujillo,yes,business,double,5260,1,1,1,1,1,1,1,1,1,5,4,1,3,1,1.6428571428571428,37.0,F,0,0,00
9250,churn,Mr. James Allison,no,business,single,4942,3,3,3,3,1,3,1,1,3,4,4,5,4,1,2.7857142857142856,51.0,M,0,0,00
9251,nochurn,Mr. Brandon Lin,yes,business,double,4036,3,1,1,1,3,3,3,3,4,3,4,5,2,3,2.7857142857142856,52.0,M,1,3,13
9252,nochurn,Ms. Krystal Wilkerson,yes,business,double,5958,4,5,2,5,1,2,5,4,4,4,4,1,4,5,3.5714285714285716,61.0,F,2,1,21
9253,nochurn,Ms. Natalie Nelson,yes,leisure,double,6918,2,2,2,2,3,5,4,5,5,5,4,5,5,3,3.7142857142857144,68.0,F,1,1,11
9254,churn,Ms. Jessica Miller,no,business,double,5130,3,5,3,5,1,3,1,1,1,4,5,3,2,1,2.7142857142857144,53.0,F,0,0,00
9255,nochurn,Ms. Diana Leon,yes,business,single,6654,4,4,4,4,4,5,5,4,4,4,4,3,4,4,4.071428571428571,37.0,F,2,1,21
9256,nochurn,Ms. Ann Roach,yes,leisure,double,6694,1,1,1,1,5,4,5,5,5,5,5,4,5,4,3.642857142857143,59.0,F,1,1,11
9257,nochurn,Mr. Edward Robinson,yes,business,single,6697,5,5,5,5,4,5,4,5,5,5,5,5,5,5,4.857142857142857,48.0,M,2,3,23
9258,nochurn,Mr. Ronnie Mcguire,yes,business,single,5280,3,3,3,3,5,5,5,5,5,5,5,4,5,4,4.285714285714286,53.0,M,2,3,23
9259,nochurn,Ms. Lauren Baker,yes,leisure,double,5804,4,4,4,2,3,4,5,1,1,4,1,4,1,4,3.0,44.0,F,0,1,01
9260,nochurn,Ms. Lydia Peters,yes,leisure,double,4961,3,3,3,3,5,4,5,4,4,4,4,3,4,3,3.7142857142857144,44.0,F,2,1,21
9261,churn,Ms. Jennifer Ford,yes,business,double,5132,2,2,2,2,2,2,3,2,3,3,3,2,4,2,2.4285714285714284,25.0,F,0,0,00
9262,nochurn,Mr. Jeremy Zimmerman,yes,business,single,4569,1,1,1,1,4,4,5,4,4,4,4,3,4,4,3.142857142857143,50.0,M,1,3,13
9263,nochurn,Ms. Christina Le,yes,leisure,double,6487,4,4,4,1,4,4,4,1,1,4,1,5,1,5,3.0714285714285716,64.0,F,0,1,01
9264,churn,Mr. Paul Esparza,no,business,double,5247,2,2,2,3,5,2,5,5,4,1,4,1,4,5,3.2142857142857144,62.0,M,1,0,10
9265,nochurn,Ms. Angela Moore,yes,leisure,double,5940,4,4,4,4,4,5,4,3,3,3,3,4,3,4,3.7142857142857144,48.0,F,2,1,21
9266,nochurn,Mr. Andrew Lee,yes,business,single,6029,2,2,2,2,3,4,2,5,5,5,5,5,5,2,3.5,44.0,M,1,3,13
9267,churn,Ms. Tiffany Williams,no,business,single,5307,2,2,2,3,3,2,1,3,4,1,4,3,4,3,2.642857142857143,41.0,F,0,0,00
9268,nochurn,Ms. Mrs. Tiffany Martinez,yes,business,single,6757,5,5,5,5,2,5,5,4,4,4,4,3,4,5,4.285714285714286,53.0,F,2,1,21
9269,nochurn,Ms. Patricia Castro,yes,leisure,double,6877,5,5,5,5,4,3,5,4,4,4,4,4,4,5,4.357142857142857,56.0,F,2,1,21
9270,churn,Ms. Laura Jackson,yes,business,single,4003,3,1,1,1,3,3,4,3,3,2,3,1,3,4,2.5,42.0,F,1,0,10
9271,churn,Mr. Bryan Meyer,yes,leisure,suite,4379,1,5,1,4,4,1,4,4,5,4,3,3,5,4,3.4285714285714284,19.0,M,1,2,12
9272,churn,Mr. Christopher Morris,yes,leisure,suite,5094,3,1,3,4,5,3,5,5,3,3,3,2,4,5,3.5,66.0,M,1,2,12
9273,nochurn,Mr. Joseph Combs,yes,business,single,3740,4,4,4,4,2,3,3,5,5,5,5,4,5,3,4.0,53.0,M,2,3,23
9274,nochurn,Ms. Stephanie Williams,yes,leisure,double,6243,3,1,3,3,4,4,5,5,5,5,5,3,5,5,4.0,71.0,F,1,1,11
9275,churn,Ms. Jennifer Nichols,no,business,single,5038,1,1,1,3,1,1,4,1,2,1,3,4,4,1,2.0,41.0,F,0,0,00
9276,nochurn,Ms. Susan Kelly,yes,leisure,double,6560,1,1,2,1,5,1,2,4,4,4,4,2,4,4,2.7857142857142856,68.0,F,1,1,11
9277,churn,Ms. Crystal Allen,no,business,double,5843,1,4,1,4,4,1,3,4,1,5,4,2,3,4,2.9285714285714284,22.0,F,1,0,10
9278,churn,Ms. Madison Johnson,yes,business,single,4149,2,3,3,3,2,3,3,2,2,2,2,3,2,1,2.357142857142857,36.0,F,0,0,00
9279,nochurn,Ms. Victoria Morales,yes,leisure,double,5284,5,5,5,5,4,4,4,4,4,4,4,3,4,5,4.285714285714286,57.0,F,2,1,21
9280,nochurn,Ms. Amanda Brown,yes,business,single,4023,0,0,0,1,5,5,4,4,4,4,4,3,4,3,2.9285714285714284,54.0,F,1,1,11
9281,nochurn,Mr. Paul Walter,yes,business,single,3825,3,3,3,3,5,5,4,4,4,4,4,4,4,3,3.7857142857142856,56.0,M,2,3,23
9282,churn,Ms. Tracy Miller,no,business,double,5769,2,0,2,3,4,2,4,4,5,5,5,1,3,4,3.142857142857143,39.0,F,1,0,10
9283,churn,Ms. Karen Robbins,yes,business,double,4938,3,2,2,2,3,3,3,3,4,2,3,4,3,3,2.857142857142857,28.0,F,0,0,00
9284,nochurn,Mr. Raymond Oconnell,yes,business,single,3663,5,5,5,5,2,4,2,4,4,4,4,3,4,4,3.9285714285714284,44.0,M,2,3,23
9285,nochurn,Ms. Tina Goodwin,yes,business,single,2567,2,2,2,2,3,4,3,3,3,4,4,5,4,3,3.142857142857143,27.0,F,1,1,11
9286,nochurn,Mr. Joseph Jensen,yes,business,single,6534,3,3,3,3,5,5,4,3,3,4,3,4,3,4,3.5714285714285716,51.0,M,2,3,23
9287,nochurn,Ms. Christine Brown,yes,leisure,double,5463,2,2,2,2,5,5,5,5,2,4,5,1,3,5,3.4285714285714284,66.0,F,1,1,11
9288,churn,Mr. Adam Silva DDS,yes,leisure,double,4441,2,5,1,1,4,1,4,4,5,2,5,4,4,4,3.2857142857142856,27.0,M,1,2,12
9289,nochurn,Ms. Heather Aguirre,yes,leisure,suite,4503,0,1,0,4,1,2,4,2,2,0,2,3,2,2,1.7857142857142858,50.0,F,0,1,01
9290,nochurn,Ms. Crystal Williams,yes,leisure,suite,2959,1,1,1,1,2,4,5,4,4,4,4,4,4,3,3.0,36.0,F,1,1,11
9291,churn,Mr. Angel Frye,yes,business,single,4626,3,1,1,1,2,4,3,3,3,4,3,4,3,2,2.642857142857143,50.0,M,1,2,12
9292,churn,Mr. Scott Brown,yes,business,double,5278,1,2,2,2,1,1,1,1,4,1,1,2,1,1,1.5,61.0,M,0,2,02
9293,churn,Mr. Frank Hall,yes,leisure,double,5091,4,1,4,1,5,4,5,5,3,4,2,4,1,5,3.4285714285714284,47.0,M,1,2,12
9294,churn,Mr. Joseph Clements,yes,leisure,double,4498,3,5,3,5,5,3,5,5,5,3,5,5,3,5,4.285714285714286,42.0,M,2,2,22
9295,churn,Mr. Steven Perez,yes,leisure,double,5691,2,1,2,4,3,2,3,3,3,2,4,4,3,3,2.7857142857142856,51.0,M,0,2,02
9296,churn,Mr. Dylan Moore,yes,leisure,double,4111,3,2,3,4,5,3,5,5,4,3,4,1,4,5,3.642857142857143,65.0,M,1,2,12
9297,churn,Mr. Mario Randall,yes,leisure,double,4356,2,5,2,3,4,2,4,4,4,2,4,4,5,4,3.5,68.0,M,1,2,12
9298,nochurn,Ms. Dorothy Marshall,yes,business,single,2977,3,3,3,3,4,4,4,5,5,5,5,5,5,3,4.071428571428571,43.0,F,2,1,21
9299,churn,Ms. Sharon Lindsey,yes,business,double,5281,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2.857142857142857,50.0,F,0,0,00
9300,churn,Mr. Chris Hernandez,yes,business,single,3268,3,4,4,4,5,3,3,3,3,3,3,3,3,3,3.357142857142857,40.0,M,2,2,22
9301,nochurn,Ms. Mary Williams PhD,yes,business,single,1841,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4.0,28.0,F,2,1,21
9302,nochurn,Ms. Frances Gregory,no,business,single,4392,5,0,5,1,2,5,2,2,3,5,4,3,5,2,3.142857142857143,23.0,F,0,0,00
9303,churn,Ms. Jessica Mullen,yes,business,double,6617,1,4,4,4,1,4,3,1,1,1,1,4,1,2,2.2857142857142856,48.0,F,0,0,00
9304,nochurn,Ms. Sally Ramirez,yes,leisure,double,6383,2,2,2,2,4,4,5,4,4,4,4,4,4,3,3.4285714285714284,71.0,F,1,1,11
9305,nochurn,Ms. Monica Wagner,yes,leisure,double,5710,4,5,5,5,4,4,4,4,1,2,5,3,2,4,3.7142857142857144,36.0,F,2,1,21
9306,nochurn,Mr. Russell Phillips,yes,leisure,double,5029,5,4,5,4,1,5,1,1,4,4,5,4,5,1,3.5,35.0,M,0,3,03
9307,churn,Ms. Cynthia Martin,yes,business,single,4939,2,4,4,4,2,2,2,2,3,4,3,2,4,2,2.857142857142857,31.0,F,0,0,00
9308,nochurn,Mr. William Thornton,no,business,double,4447,5,5,5,3,5,5,5,3,2,4,5,5,5,5,4.428571428571429,24.0,M,2,3,23
9309,churn,Ms. Lynn Terry,yes,business,double,6176,2,1,1,1,1,3,3,2,2,2,2,1,2,3,1.8571428571428572,55.0,F,0,0,00
9310,nochurn,Ms. Kimberly Reid,yes,leisure,double,5139,5,5,5,5,3,5,5,4,4,4,4,4,4,3,4.285714285714286,36.0,F,2,1,21
9311,nochurn,Ms. Samantha Hill,yes,business,single,3198,5,5,5,5,4,4,4,4,4,4,4,3,4,4,4.214285714285714,49.0,F,2,1,21
9312,nochurn,Mr. Bryan James,yes,business,single,2981,5,5,5,5,4,4,4,5,2,5,5,4,4,4,4.357142857142857,30.0,M,2,3,23
9313,nochurn,Ms. Emily Williams,yes,business,single,5369,1,1,1,1,3,5,4,5,5,5,5,4,5,3,3.4285714285714284,50.0,F,1,1,11
9314,nochurn,Ms. Phyllis Ortiz,yes,business,single,3297,3,3,5,3,4,5,5,5,5,5,5,3,5,5,4.357142857142857,47.0,F,2,1,21
9315,churn,Ms. Samantha Dyer,no,business,double,5239,2,1,2,4,5,2,5,5,2,5,3,1,4,5,3.2857142857142856,40.0,F,1,0,10
9316,nochurn,Mr. Arthur Obrien,yes,business,single,5115,1,1,1,1,5,4,4,4,4,4,4,3,4,5,3.2142857142857144,57.0,M,1,3,13
9317,churn,Ms. Cassandra White,no,business,double,4817,3,3,3,3,2,3,2,2,4,1,4,2,4,2,2.7142857142857144,58.0,F,0,0,00
9318,nochurn,Mr. Steven Griffin,yes,business,single,4434,1,1,1,1,5,5,5,5,3,3,5,5,5,5,3.5714285714285716,27.0,M,1,3,13
9319,nochurn,Mr. Adam Smith,yes,business,single,6136,2,2,2,2,2,1,4,4,4,4,4,3,4,3,2.9285714285714284,48.0,M,1,3,13
9320,churn,Mr. James Osborne,yes,leisure,double,4691,2,4,2,3,3,2,3,3,3,5,5,4,5,3,3.357142857142857,37.0,M,1,2,12
9321,churn,Mr. Michael Wolfe,yes,leisure,double,5471,2,4,2,2,4,2,5,4,5,3,5,3,5,4,3.5714285714285716,62.0,M,1,2,12
9322,churn,Mr. Theodore Rubio,yes,leisure,double,5461,3,4,3,3,5,3,3,5,3,1,2,3,5,5,3.4285714285714284,39.0,M,2,2,22
9323,churn,Ms. Ashley Davis,yes,leisure,double,5588,3,5,3,4,5,3,5,5,4,4,5,3,5,5,4.214285714285714,42.0,F,2,2,22
9324,churn,Mr. John Bonilla,yes,business,suite,5153,3,3,4,3,3,3,4,3,3,2,4,2,3,3,3.0714285714285716,51.0,M,0,2,02
9325,nochurn,Ms. Joanne Wiley,yes,business,single,5210,3,3,3,3,3,4,5,4,4,4,4,5,4,4,3.7857142857142856,58.0,F,2,1,21
9326,nochurn,Mr. Cody Crosby,yes,business,single,5208,1,1,1,1,4,5,4,3,3,3,3,5,3,5,3.0,50.0,M,1,3,13
9327,nochurn,Mr. Samuel Reid,yes,business,double,5671,4,4,4,4,4,4,4,4,4,3,3,3,2,4,3.642857142857143,39.0,M,2,3,23
9328,churn,Ms. Deborah English,yes,leisure,double,4722,3,1,3,2,3,3,2,1,2,2,2,2,2,2,2.142857142857143,47.0,F,0,2,02
9329,churn,Ms. Melissa Carroll,yes,business,single,3810,4,2,2,2,4,4,4,4,1,1,3,2,4,4,2.9285714285714284,29.0,F,1,0,10
9330,nochurn,Mr. Jesse Finley,yes,business,single,2092,2,2,4,2,4,5,5,5,3,5,5,5,5,5,4.071428571428571,59.0,M,1,3,13
9331,nochurn,Mr. Leonard Bradshaw,no,business,single,4886,4,4,4,1,5,4,5,5,4,4,5,3,4,5,4.071428571428571,27.0,M,2,3,23
9332,churn,Ms. Donna Martinez,no,business,double,4331,2,2,2,3,3,2,3,3,3,2,3,3,3,3,2.642857142857143,28.0,F,0,0,00
9333,churn,Ms. Jessica Nash,no,business,double,4734,3,2,2,3,4,2,4,4,2,1,5,2,1,4,2.7857142857142856,43.0,F,1,0,10
9334,nochurn,Ms. Stacey Carter,yes,business,single,6377,5,5,5,5,5,5,4,5,5,5,5,4,5,3,4.714285714285714,56.0,F,2,1,21
9335,nochurn,Mr. Dennis Middleton MD,yes,business,single,3622,2,2,2,2,5,5,5,5,3,4,4,4,4,5,3.7142857142857144,28.0,M,1,3,13
9336,churn,Ms. Whitney Andrews,no,business,double,5634,3,4,3,1,5,3,5,5,5,3,5,3,5,5,3.9285714285714284,25.0,F,1,0,10
9337,nochurn,Mr. Gary Campbell,yes,business,double,5044,5,3,3,3,5,5,5,5,2,5,5,4,4,5,4.214285714285714,57.0,M,2,3,23
9338,nochurn,Ms. Bethany Coleman,yes,leisure,double,3558,4,4,4,4,3,5,5,5,5,5,5,4,5,5,4.5,33.0,F,2,1,21
9339,nochurn,Ms. Tiffany Green,yes,business,single,3455,4,4,4,4,5,5,4,4,4,4,4,4,4,3,4.071428571428571,52.0,F,2,1,21
9340,nochurn,Mr. John Gilbert,yes,business,single,4741,2,2,2,2,5,5,5,5,5,3,4,1,2,5,3.4285714285714284,31.0,M,1,3,13
9341,nochurn,Mr. Joshua Chan,yes,business,single,4767,1,1,1,1,5,5,4,5,5,5,5,5,5,4,3.7142857142857144,38.0,M,1,3,13
9342,nochurn,Ms. Patricia Hancock,yes,business,single,2294,3,3,3,3,5,5,5,5,3,3,4,3,1,5,3.642857142857143,30.0,F,2,1,21
9343,churn,Ms. Jessica Sanders,yes,business,single,4591,3,2,2,2,2,3,3,3,3,3,3,1,3,4,2.642857142857143,44.0,F,0,0,00
9344,nochurn,Ms. Kathryn Newman,yes,business,single,4251,2,2,2,2,4,5,5,4,4,4,4,5,4,5,3.7142857142857144,54.0,F,1,1,11
9345,nochurn,Mr. Michael Hamilton,yes,business,suite,4075,3,3,3,3,4,3,3,4,1,1,2,3,3,3,2.7857142857142856,35.0,M,0,3,03
9346,churn,Mr. Frank West,yes,leisure,single,4386,1,5,1,2,5,1,5,5,4,3,4,5,5,5,3.642857142857143,31.0,M,1,2,12
9347,nochurn,Ms. Natalie Hudson,yes,leisure,double,4492,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4.428571428571429,46.0,F,2,1,21
9348,churn,Ms. Taylor Harris,yes,business,double,5879,2,2,3,2,2,3,4,2,2,2,2,3,2,2,2.357142857142857,72.0,F,0,0,00
9349,churn,Mr. Charles Estes,yes,business,single,5978,3,3,3,3,3,4,4,3,3,3,3,1,3,2,2.9285714285714284,52.0,M,0,2,02
9350,nochurn,Mr. Antonio Conley,yes,business,single,6678,0,0,0,4,3,5,5,3,3,3,3,3,3,5,2.857142857142857,41.0,M,1,3,13
9351,churn,Mr. Curtis Browning,no,business,double,4369,2,2,2,4,4,2,4,4,1,1,4,4,3,4,2.9285714285714284,31.0,M,1,0,10
9352,churn,Ms. Stephanie Baker,yes,business,single,3618,2,3,3,3,1,1,1,2,2,2,2,2,2,3,2.0714285714285716,61.0,F,0,0,00
9353,churn,Mr. Bruce Thomas,yes,business,suite,4559,2,5,5,5,2,2,2,2,1,3,3,2,3,2,2.7857142857142856,65.0,M,0,2,02
9354,churn,Ms. Alexis Robertson MD,no,business,single,5522,2,2,2,1,1,2,1,1,3,3,4,4,4,1,2.2142857142857144,39.0,F,0,0,00
9355,churn,Ms. Samantha Evans,yes,business,suite,3910,4,5,1,1,4,3,4,4,3,1,3,2,3,4,3.0,36.0,F,1,0,10
9356,churn,Mr. Donald Willis,yes,leisure,double,5422,3,0,3,1,2,3,2,2,4,5,5,4,5,2,2.9285714285714284,56.0,M,0,2,02
9357,nochurn,Mr. Jason Thomas,yes,business,single,4509,2,4,2,2,4,5,5,4,4,4,4,5,4,5,3.857142857142857,36.0,M,1,3,13
9358,churn,Ms. Heidi Morris,no,business,double,5284,3,2,3,4,5,3,5,5,4,3,3,3,4,5,3.7142857142857144,24.0,F,1,0,10
9359,nochurn,Ms. Emily Wall,yes,business,single,4913,4,4,2,4,2,3,5,4,4,5,4,4,4,4,3.7857142857142856,73.0,F,2,1,21
9360,nochurn,Ms. Sharon Johnson,yes,business,single,4771,2,2,2,2,5,4,5,5,5,5,4,2,2,5,3.5714285714285716,33.0,F,1,1,11
9361,nochurn,Mr. Joseph Wolf,yes,business,suite,5040,5,3,3,3,5,5,4,5,3,4,1,5,5,5,4.0,18.0,M,2,3,23
9362,churn,Ms. Madison Lopez,no,business,double,5021,1,1,1,4,1,1,1,1,2,4,3,3,3,1,1.9285714285714286,39.0,F,0,0,00
9363,nochurn,Mr. Mr. David Ellison,yes,business,single,3266,3,3,3,3,4,4,4,4,4,4,4,4,4,5,3.7857142857142856,44.0,M,2,3,23
9364,nochurn,Mr. Daniel Berry,yes,business,suite,5048,5,2,2,2,5,5,5,5,1,4,4,1,1,5,3.357142857142857,46.0,M,1,3,13
9365,nochurn,Ms. Mrs. Michele Brooks MD,yes,business,single,5943,2,2,2,2,3,5,5,3,3,4,3,4,3,3,3.142857142857143,58.0,F,1,1,11
9366,nochurn,Mr. Marcus King,yes,business,single,5177,2,2,2,2,4,4,4,4,5,4,4,4,5,4,3.5714285714285716,34.0,M,1,3,13
9367,nochurn,Mr. Thomas Garrison,yes,business,single,5104,5,5,5,5,5,5,5,5,3,5,2,4,3,5,4.428571428571429,29.0,M,2,3,23
9368,nochurn,Ms. Frances Harper,yes,business,double,6484,2,4,5,4,3,4,5,2,2,2,2,3,2,5,3.2142857142857144,48.0,F,2,1,21
9369,nochurn,Ms. Crystal Matthews,yes,business,single,3998,4,4,4,4,3,3,3,3,5,5,4,5,5,3,3.9285714285714284,20.0,F,2,1,21
9370,nochurn,Ms. Angela Moore,yes,leisure,double,4897,4,4,4,4,4,4,4,4,4,3,5,4,5,4,4.071428571428571,37.0,F,2,1,21
